time,open,high,low,close,volume
2025-07-22 11:10:00+00:00,1.17016,1.17029,1.17015,1.17018,0.0
2025-07-22 11:15:00+00:00,1.1702,1.17033,1.17009,1.17019,0.0
2025-07-22 11:20:00+00:00,1.17019,1.1702,1.16993,1.16993,0.0
2025-07-22 11:25:00+00:00,1.16989,1.16993,1.16943,1.16967,0.0
2025-07-22 11:30:00+00:00,1.16968,1.17,1.16963,1.16989,0.0
2025-07-22 11:35:00+00:00,1.16993,1.17007,1.16963,1.16972,0.0
2025-07-22 11:40:00+00:00,1.16969,1.17003,1.16968,1.16998,0.0
2025-07-22 11:45:00+00:00,1.16993,1.16998,1.16969,1.16974,0.0
2025-07-22 11:50:00+00:00,1.16972,1.16984,1.16967,1.1697,0.0
2025-07-22 11:55:00+00:00,1.16968,1.17031,1.16968,1.17011,0.0
2025-07-22 12:00:00+00:00,1.17013,1.17048,1.17013,1.17018,0.0
2025-07-22 12:05:00+00:00,1.17019,1.17019,1.16989,1.16989,0.0
2025-07-22 12:10:00+00:00,1.16983,1.16998,1.16953,1.16953,0.0
2025-07-22 12:15:00+00:00,1.16954,1.16954,1.16903,1.1691,0.0
2025-07-22 12:20:00+00:00,1.16912,1.16926,1.16875,1.16914,0.0
2025-07-22 12:25:00+00:00,1.16913,1.16924,1.16896,1.16901,0.0
2025-07-22 12:30:00+00:00,1.16903,1.16928,1.16888,1.16891,0.0
2025-07-22 12:35:00+00:00,1.16887,1.16919,1.16881,1.16895,0.0
2025-07-22 12:40:00+00:00,1.16893,1.16897,1.16874,1.16884,0.0
2025-07-22 12:45:00+00:00,1.16887,1.16905,1.16844,1.16889,0.0
2025-07-22 12:50:00+00:00,1.16888,1.16907,1.16831,1.16905,0.0
2025-07-22 12:55:00+00:00,1.169,1.16937,1.1689,1.16904,0.0
2025-07-22 13:00:00+00:00,1.16904,1.16963,1.16904,1.16908,0.0
2025-07-22 13:05:00+00:00,1.16904,1.16917,1.16836,1.1684,0.0
2025-07-22 13:10:00+00:00,1.16839,1.16843,1.16789,1.1683,0.0
2025-07-22 13:15:00+00:00,1.1683,1.1688,1.16814,1.16834,0.0
2025-07-22 13:20:00+00:00,1.16844,1.16908,1.16844,1.16908,0.0
2025-07-22 13:25:00+00:00,1.1691,1.16925,1.16874,1.16886,0.0
2025-07-22 13:30:00+00:00,1.16884,1.16925,1.16863,1.16875,0.0
2025-07-22 13:35:00+00:00,1.16865,1.16909,1.16858,1.16908,0.0
2025-07-22 13:40:00+00:00,1.16909,1.17014,1.16901,1.16992,0.0
2025-07-22 13:45:00+00:00,1.170005,1.1701,1.1695,1.169895,0.0
2025-07-22 13:50:00+00:00,1.16985,1.1704,1.16978,1.17036,0.0
2025-07-22 13:55:00+00:00,1.17038,1.17042,1.17015,1.17042,0.0
2025-07-22 14:00:00+00:00,1.17041,1.17046,1.16963,1.1697,0.0
2025-07-22 14:05:00+00:00,1.1697,1.16975,1.1691,1.16912,0.0
2025-07-22 14:10:00+00:00,1.16914,1.16994,1.16913,1.16956,0.0
2025-07-22 14:15:00+00:00,1.16954,1.17005,1.16954,1.1696,0.0
2025-07-22 14:20:00+00:00,1.16961,1.1701,1.16961,1.16979,0.0
2025-07-22 14:25:00+00:00,1.16975,1.17011,1.16971,1.16989,0.0
2025-07-22 14:30:00+00:00,1.16992,1.17025,1.16984,1.16995,0.0
2025-07-22 14:35:00+00:00,1.16996,1.17044,1.16994,1.17005,0.0
2025-07-22 14:40:00+00:00,1.17011,1.17066,1.1701,1.17059,0.0
2025-07-22 14:45:00+00:00,1.17058,1.17163,1.17037,1.17139,0.0
2025-07-22 14:50:00+00:00,1.17141,1.17248,1.17133,1.17245,0.0
2025-07-22 14:55:00+00:00,1.17246,1.17269,1.17191,1.17222,0.0
2025-07-22 15:00:00+00:00,1.17219,1.1723,1.17173,1.17182,0.0
2025-07-22 15:05:00+00:00,1.17176,1.17197,1.17147,1.17184,0.0
2025-07-22 15:10:00+00:00,1.17183,1.1733,1.17179,1.1732,0.0
2025-07-22 15:15:00+00:00,1.17311,1.17376,1.17294,1.173435,0.0
2025-07-22 15:20:00+00:00,1.17354,1.17395,1.1734,1.17363,0.0
2025-07-22 15:25:00+00:00,1.17364,1.17371,1.17329,1.17338,0.0
2025-07-22 15:30:00+00:00,1.173295,1.17363,1.173,1.17347,0.0
2025-07-22 15:35:00+00:00,1.17355,1.17465,1.17338,1.17427,0.0
2025-07-22 15:40:00+00:00,1.17429,1.1745,1.17392,1.17421,0.0
2025-07-22 15:45:00+00:00,1.17422,1.17434,1.17383,1.17396,0.0
2025-07-22 15:50:00+00:00,1.17397,1.17449,1.17384,1.17444,0.0
2025-07-22 15:55:00+00:00,1.17443,1.17493,1.17431,1.17477,0.0
2025-07-22 16:00:00+00:00,1.17482,1.17494,1.17443,1.17475,0.0
2025-07-22 16:05:00+00:00,1.17478,1.17604,1.17471,1.17562,0.0
2025-07-22 16:10:00+00:00,1.17563,1.17595,1.1754,1.17549,0.0
2025-07-22 16:15:00+00:00,1.17553,1.17588,1.1755,1.175625,0.0
2025-07-22 16:20:00+00:00,1.175565,1.17581,1.17526,1.175395,0.0
2025-07-22 16:25:00+00:00,1.17542,1.17589,1.17538,1.17583,0.0
2025-07-22 16:30:00+00:00,1.17581,1.1761,1.17559,1.17559,0.0
2025-07-22 16:35:00+00:00,1.1756,1.17569,1.17534,1.17542,0.0
2025-07-22 16:40:00+00:00,1.17544,1.17583,1.17513,1.17573,0.0
2025-07-22 16:45:00+00:00,1.17568,1.17568,1.17527,1.17551,0.0
2025-07-22 16:50:00+00:00,1.17548,1.17568,1.17512,1.17518,0.0
2025-07-22 16:55:00+00:00,1.17516,1.17576,1.17511,1.1755,0.0
2025-07-22 17:00:00+00:00,1.17551,1.17553,1.17516,1.1753,0.0
2025-07-22 17:05:00+00:00,1.17531,1.17547,1.17511,1.17518,0.0
2025-07-22 17:10:00+00:00,1.17519,1.17528,1.17509,1.17523,0.0
2025-07-22 17:15:00+00:00,1.17524,1.17533,1.17492,1.17498,0.0
2025-07-22 17:20:00+00:00,1.17499,1.17523,1.17492,1.17499,0.0
2025-07-22 17:25:00+00:00,1.17502,1.17516,1.17467,1.17469,0.0
2025-07-22 17:30:00+00:00,1.17468,1.1747,1.17432,1.17446,0.0
2025-07-22 17:35:00+00:00,1.17449,1.17457,1.17433,1.17457,0.0
2025-07-22 17:40:00+00:00,1.17457,1.17484,1.17453,1.17453,0.0
2025-07-22 17:45:00+00:00,1.17448,1.17474,1.17446,1.17468,0.0
2025-07-22 17:50:00+00:00,1.17472,1.17488,1.17451,1.17453,0.0
2025-07-22 17:55:00+00:00,1.17455,1.17472,1.17446,1.17458,0.0
2025-07-22 18:00:00+00:00,1.17457,1.17472,1.17436,1.17448,0.0
2025-07-22 18:05:00+00:00,1.17453,1.17453,1.17419,1.17437,0.0
2025-07-22 18:10:00+00:00,1.17433,1.17452,1.17432,1.17433,0.0
2025-07-22 18:15:00+00:00,1.17432,1.17459,1.17432,1.17449,0.0
2025-07-22 18:20:00+00:00,1.17443,1.17454,1.17428,1.17452,0.0
2025-07-22 18:25:00+00:00,1.17453,1.17453,1.17428,1.17434,0.0
2025-07-22 18:30:00+00:00,1.1744,1.17455,1.17428,1.17453,0.0
2025-07-22 18:35:00+00:00,1.17453,1.17472,1.17452,1.17457,0.0
2025-07-22 18:40:00+00:00,1.17456,1.17476,1.17456,1.17472,0.0
2025-07-22 18:45:00+00:00,1.17468,1.17481,1.17466,1.17472,0.0
2025-07-22 18:50:00+00:00,1.17471,1.17475,1.17463,1.17469,0.0
2025-07-22 18:55:00+00:00,1.17469,1.17481,1.17463,1.17478,0.0
2025-07-22 19:00:00+00:00,1.17474,1.17474,1.17453,1.17459,0.0
2025-07-22 19:05:00+00:00,1.17464,1.17469,1.17449,1.17467,0.0
2025-07-22 19:10:00+00:00,1.17465,1.17499,1.17458,1.17493,0.0
2025-07-22 19:15:00+00:00,1.17494,1.17507,1.17486,1.17502,0.0
2025-07-22 19:20:00+00:00,1.17503,1.17514,1.17485,1.17497,0.0
2025-07-22 19:25:00+00:00,1.17493,1.17502,1.17485,1.1749,0.0
2025-07-22 19:30:00+00:00,1.17489,1.17495,1.17476,1.17478,0.0
2025-07-22 19:35:00+00:00,1.17477,1.17483,1.1747,1.17471,0.0
2025-07-22 19:40:00+00:00,1.17477,1.17498,1.17472,1.17498,0.0
2025-07-22 19:45:00+00:00,1.17497,1.175,1.17492,1.17498,0.0
2025-07-22 19:50:00+00:00,1.17497,1.17522,1.17497,1.17507,0.0
2025-07-22 19:55:00+00:00,1.1751,1.17525,1.17506,1.17515,0.0
2025-07-22 20:00:00+00:00,1.17514,1.17524,1.17493,1.17494,0.0
2025-07-22 20:05:00+00:00,1.17493,1.17498,1.17451,1.17469,0.0
2025-07-22 20:10:00+00:00,1.17467,1.17487,1.17467,1.17474,0.0
2025-07-22 20:15:00+00:00,1.17472,1.17488,1.17472,1.17485,0.0
2025-07-22 20:20:00+00:00,1.17483,1.17495,1.1748,1.17494,0.0
2025-07-22 20:25:00+00:00,1.17494,1.17504,1.17487,1.17497,0.0
2025-07-22 20:30:00+00:00,1.17498,1.17511,1.17497,1.175,0.0
2025-07-22 20:35:00+00:00,1.17501,1.17509,1.17497,1.17499,0.0
2025-07-22 20:40:00+00:00,1.17502,1.17522,1.17496,1.17516,0.0
2025-07-22 20:45:00+00:00,1.17516,1.17529,1.17516,1.17525,0.0
2025-07-22 20:50:00+00:00,1.1752,1.17528,1.17518,1.1752,0.0
2025-07-22 20:55:00+00:00,1.17524,1.17546,1.17524,1.17539,0.0
2025-07-22 21:15:00+00:00,1.17538,1.17538,1.17487,1.17487,0.0
2025-07-22 21:30:00+00:00,1.17486,1.17489,1.17486,1.17489,0.0
2025-07-22 21:35:00+00:00,1.1749,1.17497,1.17486,1.17493,0.0
2025-07-22 21:40:00+00:00,1.17495,1.17495,1.17487,1.17489,0.0
2025-07-22 21:45:00+00:00,1.17492,1.17499,1.17487,1.17495,0.0
2025-07-22 21:50:00+00:00,1.17492,1.17496,1.17489,1.17489,0.0
2025-07-22 21:55:00+00:00,1.17488,1.17496,1.17475,1.17484,0.0
2025-07-22 22:00:00+00:00,1.17458,1.1751,1.17458,1.17481,0.0
2025-07-22 22:05:00+00:00,1.17495,1.17495,1.17475,1.17479,0.0
2025-07-22 22:10:00+00:00,1.17481,1.17485,1.17472,1.17475,0.0
2025-07-22 22:15:00+00:00,1.17476,1.17481,1.17466,1.17481,0.0
2025-07-22 22:20:00+00:00,1.17485,1.17497,1.17483,1.17495,0.0
2025-07-22 22:25:00+00:00,1.17496,1.17496,1.17493,1.17493,0.0
2025-07-22 22:30:00+00:00,1.17492,1.17492,1.17464,1.17479,0.0
2025-07-22 22:35:00+00:00,1.1748,1.17495,1.17474,1.17495,0.0
2025-07-22 22:40:00+00:00,1.17495,1.17497,1.17492,1.17495,0.0
2025-07-22 22:45:00+00:00,1.17498,1.17498,1.17493,1.17493,0.0
2025-07-22 22:50:00+00:00,1.17494,1.17498,1.17481,1.17484,0.0
2025-07-22 22:55:00+00:00,1.17483,1.17485,1.17479,1.1748,0.0
2025-07-22 23:00:00+00:00,1.1748,1.17497,1.17476,1.17493,0.0
2025-07-22 23:05:00+00:00,1.17492,1.17494,1.17487,1.17487,0.0
2025-07-22 23:10:00+00:00,1.17484,1.17554,1.1748,1.17554,0.0
2025-07-22 23:15:00+00:00,1.17553,1.17559,1.17485,1.17496,0.0
2025-07-22 23:20:00+00:00,1.17495,1.17496,1.17435,1.17439,0.0
2025-07-22 23:25:00+00:00,1.1744,1.17448,1.17425,1.1743,0.0
2025-07-22 23:30:00+00:00,1.17433,1.17433,1.17402,1.17406,0.0
2025-07-22 23:35:00+00:00,1.174,1.17406,1.17388,1.1739,0.0
2025-07-22 23:40:00+00:00,1.17391,1.17397,1.17384,1.17392,0.0
2025-07-22 23:45:00+00:00,1.17395,1.17395,1.17373,1.17373,0.0
2025-07-22 23:50:00+00:00,1.17373,1.17393,1.17364,1.17377,0.0
2025-07-22 23:55:00+00:00,1.17378,1.17389,1.17367,1.17379,0.0
2025-07-23 00:00:00+00:00,1.1738,1.17387,1.17358,1.17382,0.0
2025-07-23 00:05:00+00:00,1.17374,1.17376,1.17342,1.17346,0.0
2025-07-23 00:10:00+00:00,1.17344,1.17347,1.17335,1.17346,0.0
2025-07-23 00:15:00+00:00,1.17347,1.17409,1.17343,1.17369,0.0
2025-07-23 00:20:00+00:00,1.17369,1.17399,1.17369,1.17391,0.0
2025-07-23 00:25:00+00:00,1.17392,1.1743,1.17389,1.17426,0.0
2025-07-23 00:30:00+00:00,1.17427,1.1743,1.17385,1.17388,0.0
2025-07-23 00:35:00+00:00,1.17387,1.1742,1.17369,1.17415,0.0
2025-07-23 00:40:00+00:00,1.17414,1.17417,1.17393,1.17402,0.0
2025-07-23 00:45:00+00:00,1.17399,1.17416,1.1739,1.17402,0.0
2025-07-23 00:50:00+00:00,1.17406,1.17458,1.174,1.17444,0.0
2025-07-23 00:55:00+00:00,1.17436,1.17477,1.17421,1.17471,0.0
2025-07-23 01:00:00+00:00,1.17475,1.17486,1.1741,1.17411,0.0
2025-07-23 01:05:00+00:00,1.17417,1.17424,1.17371,1.17386,0.0
2025-07-23 01:10:00+00:00,1.17386,1.17411,1.17381,1.17407,0.0
2025-07-23 01:15:00+00:00,1.17409,1.17413,1.17381,1.17393,0.0
2025-07-23 01:20:00+00:00,1.17391,1.17418,1.17386,1.17393,0.0
2025-07-23 01:25:00+00:00,1.17395,1.17405,1.17383,1.17391,0.0
2025-07-23 01:30:00+00:00,1.17385,1.17402,1.17375,1.17397,0.0
2025-07-23 01:35:00+00:00,1.17396,1.17422,1.17367,1.17375,0.0
2025-07-23 01:40:00+00:00,1.17374,1.17376,1.17322,1.17337,0.0
2025-07-23 01:45:00+00:00,1.17339,1.1734,1.17305,1.17332,0.0
2025-07-23 01:50:00+00:00,1.17327,1.17383,1.17325,1.17382,0.0
2025-07-23 01:55:00+00:00,1.17387,1.17391,1.17355,1.1737,0.0
2025-07-23 02:00:00+00:00,1.17371,1.17406,1.17371,1.17402,0.0
2025-07-23 02:05:00+00:00,1.174,1.17408,1.17383,1.17391,0.0
2025-07-23 02:10:00+00:00,1.17389,1.17407,1.17384,1.17392,0.0
2025-07-23 02:15:00+00:00,1.1739,1.17417,1.17376,1.17381,0.0
2025-07-23 02:20:00+00:00,1.17386,1.17398,1.17369,1.1738,0.0
2025-07-23 02:25:00+00:00,1.17382,1.17393,1.17364,1.17365,0.0
2025-07-23 02:30:00+00:00,1.17364,1.17372,1.17328,1.17337,0.0
2025-07-23 02:35:00+00:00,1.17339,1.17367,1.17332,1.17348,0.0
2025-07-23 02:40:00+00:00,1.17348,1.17378,1.17348,1.17367,0.0
2025-07-23 02:45:00+00:00,1.17366,1.17378,1.17353,1.17353,0.0
2025-07-23 02:50:00+00:00,1.17352,1.17353,1.17332,1.17341,0.0
2025-07-23 02:55:00+00:00,1.1734,1.17354,1.17331,1.17348,0.0
2025-07-23 03:00:00+00:00,1.17347,1.17371,1.1734,1.17364,0.0
2025-07-23 03:05:00+00:00,1.17367,1.17383,1.17352,1.17367,0.0
2025-07-23 03:10:00+00:00,1.17366,1.17383,1.17353,1.17376,0.0
2025-07-23 03:15:00+00:00,1.17375,1.17395,1.17375,1.17395,0.0
2025-07-23 03:20:00+00:00,1.17393,1.17415,1.17391,1.17411,0.0
2025-07-23 03:25:00+00:00,1.17413,1.17444,1.17407,1.1744,0.0
2025-07-23 03:30:00+00:00,1.17441,1.1746,1.1743,1.1745,0.0
2025-07-23 03:35:00+00:00,1.17453,1.17457,1.17428,1.17448,0.0
2025-07-23 03:40:00+00:00,1.17449,1.17457,1.17446,1.17446,0.0
2025-07-23 03:45:00+00:00,1.1745,1.17455,1.17431,1.17434,0.0
2025-07-23 03:50:00+00:00,1.17434,1.17434,1.17401,1.17402,0.0
2025-07-23 03:55:00+00:00,1.17401,1.17401,1.1738,1.17389,0.0
2025-07-23 04:00:00+00:00,1.17389,1.17397,1.17352,1.17353,0.0
2025-07-23 04:05:00+00:00,1.17351,1.17373,1.17341,1.17366,0.0
2025-07-23 04:10:00+00:00,1.17367,1.17381,1.17348,1.17369,0.0
2025-07-23 04:15:00+00:00,1.17367,1.1738,1.17366,1.17369,0.0
2025-07-23 04:20:00+00:00,1.1737,1.1737,1.17321,1.17325,0.0
2025-07-23 04:25:00+00:00,1.17325,1.17357,1.17325,1.17357,0.0
2025-07-23 04:30:00+00:00,1.17356,1.1737,1.17354,1.17362,0.0
2025-07-23 04:35:00+00:00,1.17363,1.17367,1.17351,1.17356,0.0
2025-07-23 04:40:00+00:00,1.17349,1.17361,1.17343,1.1736,0.0
2025-07-23 04:45:00+00:00,1.17361,1.17383,1.17358,1.17377,0.0
2025-07-23 04:50:00+00:00,1.17377,1.17387,1.17358,1.17361,0.0
2025-07-23 04:55:00+00:00,1.17362,1.17362,1.17334,1.17348,0.0
2025-07-23 05:00:00+00:00,1.17351,1.17376,1.17345,1.17362,0.0
2025-07-23 05:05:00+00:00,1.17361,1.17372,1.17351,1.17357,0.0
2025-07-23 05:10:00+00:00,1.17357,1.1736,1.17328,1.17338,0.0
2025-07-23 05:15:00+00:00,1.17339,1.17339,1.17312,1.17322,0.0
2025-07-23 05:20:00+00:00,1.17321,1.17349,1.17321,1.17342,0.0
2025-07-23 05:25:00+00:00,1.17343,1.17353,1.17336,1.17347,0.0
2025-07-23 05:30:00+00:00,1.17346,1.17355,1.17331,1.1734,0.0
2025-07-23 05:35:00+00:00,1.17336,1.17344,1.17301,1.17307,0.0
2025-07-23 05:40:00+00:00,1.17305,1.1732,1.17276,1.17278,0.0
2025-07-23 05:45:00+00:00,1.17281,1.17307,1.17272,1.17307,0.0
2025-07-23 05:50:00+00:00,1.17307,1.1731,1.17276,1.17277,0.0
2025-07-23 05:55:00+00:00,1.17281,1.17318,1.17281,1.17304,0.0
2025-07-23 06:00:00+00:00,1.17306,1.17358,1.17301,1.17345,0.0
2025-07-23 06:05:00+00:00,1.17343,1.17358,1.17328,1.17347,0.0
2025-07-23 06:10:00+00:00,1.17342,1.17354,1.17319,1.17322,0.0
2025-07-23 06:15:00+00:00,1.17322,1.17344,1.17307,1.17322,0.0
2025-07-23 06:20:00+00:00,1.17321,1.17332,1.17307,1.17317,0.0
2025-07-23 06:25:00+00:00,1.17317,1.17357,1.17306,1.17348,0.0
2025-07-23 06:30:00+00:00,1.17347,1.17364,1.17328,1.17364,0.0
2025-07-23 06:35:00+00:00,1.17363,1.17367,1.17316,1.17316,0.0
2025-07-23 06:40:00+00:00,1.17314,1.17357,1.17306,1.17351,0.0
2025-07-23 06:45:00+00:00,1.17351,1.17393,1.17349,1.17357,0.0
2025-07-23 06:50:00+00:00,1.17355,1.17371,1.17348,1.17366,0.0
2025-07-23 06:55:00+00:00,1.17367,1.17424,1.17366,1.17422,0.0
2025-07-23 07:00:00+00:00,1.17418,1.17445,1.17396,1.17402,0.0
2025-07-23 07:05:00+00:00,1.17397,1.17468,1.17371,1.17452,0.0
2025-07-23 07:10:00+00:00,1.17453,1.17481,1.17437,1.17471,0.0
2025-07-23 07:15:00+00:00,1.17467,1.17501,1.1746,1.17497,0.0
2025-07-23 07:20:00+00:00,1.17496,1.17525,1.17445,1.17449,0.0
2025-07-23 07:25:00+00:00,1.17446,1.17452,1.174,1.17442,0.0
2025-07-23 07:30:00+00:00,1.17442,1.17474,1.17424,1.1747,0.0
2025-07-23 07:35:00+00:00,1.17469,1.17472,1.17405,1.17407,0.0
2025-07-23 07:40:00+00:00,1.17406,1.17416,1.17385,1.17388,0.0
2025-07-23 07:45:00+00:00,1.17387,1.17387,1.17345,1.17349,0.0
2025-07-23 07:50:00+00:00,1.17351,1.1737,1.1734,1.17363,0.0
2025-07-23 07:55:00+00:00,1.17365,1.17422,1.17363,1.1742,0.0
2025-07-23 08:00:00+00:00,1.1742,1.17448,1.17367,1.17437,0.0
2025-07-23 08:05:00+00:00,1.17433,1.17465,1.17427,1.17457,0.0
2025-07-23 08:10:00+00:00,1.17457,1.1748,1.1743,1.17436,0.0
2025-07-23 08:15:00+00:00,1.17439,1.17441,1.1739,1.17401,0.0
2025-07-23 08:20:00+00:00,1.17402,1.17432,1.17388,1.17397,0.0
2025-07-23 08:25:00+00:00,1.17396,1.17397,1.17374,1.17386,0.0
2025-07-23 08:30:00+00:00,1.17387,1.17397,1.17337,1.17351,0.0
2025-07-23 08:35:00+00:00,1.17346,1.17349,1.17311,1.17331,0.0
2025-07-23 08:40:00+00:00,1.17332,1.17343,1.17313,1.17339,0.0
2025-07-23 08:45:00+00:00,1.17341,1.17344,1.17307,1.1732,0.0
2025-07-23 08:50:00+00:00,1.17321,1.17338,1.17312,1.17313,0.0
2025-07-23 08:55:00+00:00,1.17322,1.17338,1.17314,1.17327,0.0
2025-07-23 09:00:00+00:00,1.17323,1.17354,1.17319,1.17326,0.0
2025-07-23 09:05:00+00:00,1.17326,1.17339,1.17311,1.17334,0.0
2025-07-23 09:10:00+00:00,1.17332,1.17344,1.17318,1.17344,0.0
2025-07-23 09:15:00+00:00,1.17345,1.17345,1.17309,1.1734,0.0
2025-07-23 09:20:00+00:00,1.17343,1.17344,1.17303,1.17313,0.0
2025-07-23 09:25:00+00:00,1.17313,1.17325,1.17303,1.17325,0.0
2025-07-23 09:30:00+00:00,1.17325,1.17345,1.17325,1.17341,0.0
2025-07-23 09:35:00+00:00,1.17338,1.17341,1.17327,1.17341,0.0
2025-07-23 09:40:00+00:00,1.17342,1.17374,1.17318,1.17367,0.0
2025-07-23 09:45:00+00:00,1.17369,1.1738,1.17352,1.17373,0.0
2025-07-23 09:50:00+00:00,1.17372,1.17374,1.17358,1.17363,0.0
2025-07-23 09:55:00+00:00,1.17364,1.17393,1.17351,1.17358,0.0
2025-07-23 10:00:00+00:00,1.17357,1.17357,1.17305,1.17322,0.0
2025-07-23 10:05:00+00:00,1.17323,1.17331,1.17301,1.17304,0.0
2025-07-23 10:10:00+00:00,1.17303,1.17314,1.17277,1.17297,0.0
2025-07-23 10:15:00+00:00,1.17298,1.17308,1.17283,1.17292,0.0
2025-07-23 10:20:00+00:00,1.17293,1.17306,1.17286,1.17306,0.0
2025-07-23 10:25:00+00:00,1.1731,1.17353,1.1731,1.1734,0.0
2025-07-23 10:30:00+00:00,1.17339,1.17364,1.17309,1.17327,0.0
2025-07-23 10:35:00+00:00,1.17327,1.17327,1.17308,1.17318,0.0
2025-07-23 10:40:00+00:00,1.17317,1.17335,1.17314,1.17334,0.0
2025-07-23 10:45:00+00:00,1.17332,1.17344,1.17314,1.17323,0.0
2025-07-23 10:50:00+00:00,1.17329,1.17332,1.1723,1.17253,0.0
2025-07-23 10:55:00+00:00,1.17252,1.17272,1.17248,1.1726,0.0
2025-07-23 11:00:00+00:00,1.17259,1.17262,1.17237,1.17262,0.0
2025-07-23 11:05:00+00:00,1.1726,1.1727,1.17252,1.17268,0.0
2025-07-23 11:10:00+00:00,1.1727,1.17286,1.17243,1.17249,0.0
2025-07-23 11:15:00+00:00,1.17251,1.17293,1.17248,1.17258,0.0
2025-07-23 11:20:00+00:00,1.17261,1.17276,1.17246,1.17272,0.0
2025-07-23 11:25:00+00:00,1.1727,1.1727,1.17244,1.1726,0.0
2025-07-23 11:30:00+00:00,1.17262,1.17275,1.17248,1.17263,0.0
2025-07-23 11:35:00+00:00,1.17262,1.17276,1.17248,1.17273,0.0
2025-07-23 11:40:00+00:00,1.17274,1.17311,1.1727,1.17304,0.0
2025-07-23 11:45:00+00:00,1.17303,1.17303,1.17265,1.17287,0.0
2025-07-23 11:50:00+00:00,1.17288,1.17292,1.17279,1.17288,0.0
2025-07-23 11:55:00+00:00,1.17287,1.17311,1.17256,1.17256,0.0
2025-07-23 12:00:00+00:00,1.17257,1.17294,1.17244,1.17288,0.0
2025-07-23 12:05:00+00:00,1.17283,1.17288,1.17259,1.17262,0.0
2025-07-23 12:10:00+00:00,1.17263,1.17283,1.17263,1.17279,0.0
2025-07-23 12:15:00+00:00,1.17279,1.17326,1.17279,1.17323,0.0
2025-07-23 12:20:00+00:00,1.17323,1.17326,1.17278,1.17292,0.0
2025-07-23 12:25:00+00:00,1.17292,1.17298,1.17248,1.17253,0.0
2025-07-23 12:30:00+00:00,1.17252,1.17256,1.17202,1.17246,0.0
2025-07-23 12:35:00+00:00,1.17247,1.17249,1.17214,1.17225,0.0
2025-07-23 12:40:00+00:00,1.17228,1.17239,1.17209,1.1723,0.0
2025-07-23 12:45:00+00:00,1.17232,1.17267,1.17226,1.17253,0.0
2025-07-23 12:50:00+00:00,1.17252,1.17255,1.17227,1.17228,0.0
2025-07-23 12:55:00+00:00,1.1723,1.17261,1.1723,1.1725,0.0
2025-07-23 13:00:00+00:00,1.17248,1.1727,1.17183,1.17183,0.0
2025-07-23 13:05:00+00:00,1.1718,1.17224,1.17151,1.17224,0.0
2025-07-23 13:10:00+00:00,1.17222,1.17253,1.1722,1.17249,0.0
2025-07-23 13:15:00+00:00,1.17251,1.17303,1.17249,1.17259,0.0
2025-07-23 13:20:00+00:00,1.17257,1.17269,1.1723,1.1725,0.0
2025-07-23 13:25:00+00:00,1.17249,1.1725,1.17221,1.17222,0.0
2025-07-23 13:30:00+00:00,1.17221,1.17231,1.17158,1.1716,0.0
2025-07-23 13:35:00+00:00,1.1716,1.17161,1.17108,1.17126,0.0
2025-07-23 13:40:00+00:00,1.17124,1.17189,1.17119,1.17165,0.0
2025-07-23 13:45:00+00:00,1.17165,1.17189,1.1716,1.17186,0.0
2025-07-23 13:50:00+00:00,1.17185,1.17253,1.17165,1.17238,0.0
2025-07-23 13:55:00+00:00,1.17237,1.17281,1.17233,1.17261,0.0
2025-07-23 14:00:00+00:00,1.17261,1.1733,1.17257,1.1733,0.0
2025-07-23 14:05:00+00:00,1.17329,1.17354,1.17318,1.17329,0.0
2025-07-23 14:10:00+00:00,1.17332,1.17347,1.17299,1.17301,0.0
2025-07-23 14:15:00+00:00,1.17303,1.17303,1.17257,1.17279,0.0
2025-07-23 14:20:00+00:00,1.17281,1.1729,1.17233,1.17256,0.0
2025-07-23 14:25:00+00:00,1.17256,1.17276,1.17234,1.17268,0.0
2025-07-23 14:30:00+00:00,1.17267,1.17287,1.17238,1.17269,0.0
2025-07-23 14:35:00+00:00,1.17272,1.17325,1.17249,1.173185,0.0
2025-07-23 14:40:00+00:00,1.17318,1.17359,1.17304,1.173425,0.0
2025-07-23 14:45:00+00:00,1.17345,1.17348,1.17304,1.17314,0.0
2025-07-23 14:50:00+00:00,1.17313,1.17381,1.17263,1.173715,0.0
2025-07-23 14:55:00+00:00,1.173655,1.17382,1.17325,1.17334,0.0
2025-07-23 15:00:00+00:00,1.1734,1.17348,1.17301,1.17309,0.0
2025-07-23 15:05:00+00:00,1.17311,1.17379,1.17305,1.173715,0.0
2025-07-23 15:10:00+00:00,1.173755,1.17417,1.17359,1.17396,0.0
2025-07-23 15:15:00+00:00,1.17397,1.17434,1.17376,1.17384,0.0
2025-07-23 15:20:00+00:00,1.17386,1.17403,1.17362,1.1737,0.0
2025-07-23 15:25:00+00:00,1.173605,1.17384,1.17331,1.173365,0.0
2025-07-23 15:30:00+00:00,1.173345,1.17348,1.17231,1.17248,0.0
2025-07-23 15:35:00+00:00,1.17246,1.17292,1.17231,1.1727,0.0
2025-07-23 15:40:00+00:00,1.17265,1.17282,1.17212,1.17251,0.0
2025-07-23 15:45:00+00:00,1.17252,1.17273,1.17237,1.172635,0.0
2025-07-23 15:50:00+00:00,1.172625,1.17306,1.1725,1.17288,0.0
2025-07-23 15:55:00+00:00,1.17353,1.17594,1.17305,1.174805,0.0
